"pacto";"comuna";"votacion";"n_candidatos";"p_votacion";"voto_w";"p_candidatos";"voto_w2";"no_pobres";"pobres";"p_pobreza"
"Del pueblo";"LLAILLAY";1120;9;0,00375114789730862;4,20128564498565;0,00531286894923259;0,0223208800501009;16434;6937;0,296820846348038
"Del pueblo";"LLANQUIHUE";380;2;0,00127271089372971;0,483630139617289;0,00118063754427391;0,000570991900374604;15460;3302;0,175994030487155
"Del pueblo";"LO BARNECHEA";2284;7;0,00764966231915435;17,4718287369485;0,00413223140495868;0,0721976394088783;96455;21789;0,184271506376645
"Del pueblo";"LO ESPEJO";1371,219;6;0,00459254041839252;6,29737867996777;0,00354191263282172;0,02230476510024;53553;30066;0,359559430273024
"Del pueblo";"LO PRADO";2291,056;7;0,0076732945509074;17,5799475206237;0,00413223140495868;0,0726444112422467;60190;18619;0,236254742478651
"Del pueblo";"LONCOCHE";941;7;0,00315163408157804;2,96568767076494;0,00413223140495868;0,0122549077304336;14350;5535;0,278350515463918
"Del pueblo";"LONGAVI";1296,857;5;0,00434348429344639;5,63287801034601;0,00295159386068477;0,0166259681533235;16084;10808;0,401903911944073
"Del pueblo";"LONQUIMAY";161;5;0,000539227510238113;0,0868156291483363;0,00295159386068477;0,000256244478005715;4207;6503;0,60718954248366
"Del pueblo";"LOS ANDES";4012;9;0,0134371476464305;53,9098363574792;0,00531286894923259;0,286415895641861;66047;8131;0,109614710561083
"Del pueblo";"LOS LAGOS";505;6;0,0016913657929829;0,854139725456366;0,00354191263282172;0,00302528828378878;14639;5211;0,262518891687657
"Del pueblo";"LOS MUERMOS";216;2;0,000723435665909519;0,156262103836456;0,00118063754427391;0,000184488906536548;10532;4219;0,286014507491018
"Del pueblo";"LOS SAUCES";261;5;0,000874151429640668;0,228153523136214;0,00295159386068477;0,000673416538182451;3135;1938;0,382022471910112
"Del pueblo";"LOS VILOS";414,926;7;0,00138968642182024;0,576617028260187;0,00413223140495868;0,00238271499281069;12064;6239;0,340873080915697
"Del pueblo";"LUMACO";223;5;0,000746880340267697;0,166554315879697;0,00295159386068477;0,000491600696221064;5005;3798;0,43144382596842
"Del pueblo";"MACHALI";1423,654;5;0,00476815777553125;6,78820688976617;0,00295159386068477;0,0200360297808919;29464;7900;0,211433465367734
"Del pueblo";"MACUL";2754,843;8;0,00922662814898693;25,4179119698396;0,00472255017709563;0,120037364674567;72565;9482;0,115567906200105
"Del pueblo";"MAFIL";257;6;0,000860754472864566;0,221213899526194;0,00354191263282172;0,00078352030528758;4018;2197;0,353499597747385
"Del pueblo";"MAIPU";36,428;8;0,000122006085359963;0,00444443767749272;0,00472255017709563;2,09890799409337e-05;964193;120537;0,111121661611645
"Del pueblo";"MALLOA";878;5;0,00294063201235443;2,58187490684719;0,00295159386068477;0,00762064612410623;10612;2180;0,170419011882427
"Del pueblo";"MARIA PINTO";720;5;0,0024114522196984;1,73624559818284;0,00295159386068477;0,00512469184823744;7419;4514;0,378278722869354
"Del pueblo";"MARIQUINA";641;6;0,00214686232337038;1,37613874928041;0,00354191263282172;0,00487416322059178;13257;2777;0,173194461768741
"Del pueblo";"MAULE";641;6;0,00214686232337038;1,37613874928041;0,00354191263282172;0,00487416322059178;15224;8002;0,344527684491518
"Del pueblo";"MEJILLONES";462;5;0,0015473485076398;0,714875010529589;0,00295159386068477;0,0021100206922361;7298;2268;0,23708969266151
"Del pueblo";"MELIPEUCO";225;5;0,000753578818655749;0,169555234197543;0,00295159386068477;0,000500458188304438;2937;1562;0,34718826405868
"Del pueblo";"MELIPILLA";225;5;0,000753578818655749;0,169555234197543;0,00295159386068477;0,000500458188304438;83207;21432;0,204818471124533
"Del pueblo";"MOLINA";2217,431;7;0,00742670681524727;16,4682099200406;0,00413223140495868;0,0680504542150437;36015;5240;0,127014907283966
"Del pueblo";"MONTE PATRIA";959,247;7;0,00321274764915143;3,08181854420556;0,00413223140495868;0,0127347873727502;22569;5611;0,199112845990064
"Del pueblo";"MOSTAZAL";959,247;7;0,00321274764915143;3,08181854420556;0,00413223140495868;0,0127347873727502;20871;6142;0,227372006071151
"Del pueblo";"NINHUE";207;6;0,000693292513163289;0,143511550224801;0,00354191263282172;0,000508305372697051;3056;1314;0,300686498855835
"Del pueblo";"NIQUEN";542;6;0,00181528764316185;0,983885902593722;0,00354191263282172;0,00348483790765191;6808;1566;0,187007403869119
"Del pueblo";"NOGALES";1479;9;0,00495352476796379;7,32626313181844;0,00531286894923259;0,0389234759069457;14938;11868;0,442736700738641
"Del pueblo";"NUEVA IMPERIAL";1029;7;0,00344636713065229;3,54631177744121;0,00413223140495868;0,0146541808985174;17615;12918;0,423083221432548
"Del pueblo";"NUNOA";2659,642;8;0,0089077772284765;23,6914984434997;0,00472255017709563;0,11188429017001;119647;6288;0,0499305197125501
"Del pueblo";"OLIVAR";1366;5;0,0045750607390389;6,24953296952714;0,00295159386068477;0,0184460831450034;10182;3971;0,280576556207165
"Del pueblo";"OLMUE";23;5;7,70325014625876e-05;0,00177174753363952;0,00295159386068477;5,22947914297378e-06;12123;4008;0,248465687186163
"Del pueblo";"OSORNO";636,733;2;0,00213257111972947;1,3578784067787;0,00118063754427391;0,00160316222760178;128174;32946;0,204481132075472
"Del pueblo";"OVALLE";2108,169;7;0,00706076224242965;14,8852800758607;0,00413223140495868;0,0615094218010771;86140;24041;0,218195514653162
"Del pueblo";"PADRE HURTADO";1530,354;5;0,00512552159753378;7,8438624788722;0,00295159386068477;0,0231518963366948;43357;10247;0,191161107380046
"Del pueblo";"PADRE LAS CASAS";1612;7;0,00539897358076919;8,70314541219993;0,00413223140495868;0,0359634107942146;55108;22468;0,289625657419821
"Del pueblo";"PAILLACO";607;6;0,00203298819077351;1,23402383179952;0,00354191263282172;0,00437080459905379;13866;4253;0,234725978254871
"Del pueblo";"PAINE";2278;5;0,0076295668839902;17,3801533617297;0,00295159386068477;0,0512991539602411;56252;13932;0,198506782172575
"Del pueblo";"PANGUIPULLI";1191;6;0,00398894388008443;4,75083216118056;0,00354191263282172;0,0168270324481011;23033;9490;0,291793499984626
"Del pueblo";"PANQUEHUE";452;9;0,00151385611569955;0,684262964296196;0,00531286894923259;0,0036353994561191;6030;1717;0,22163418097328
"Del pueblo";"PAPUDO";361;9;0,00120907534904322;0,436476201004604;0,00531286894923259;0,00231894085539636;5016;721;0,125675440125501
"Del pueblo";"PARRAL";971,545;5;0,00325393659275955;3,16134582701258;0,00295159386068477;0,00933100893451174;28075;7378;0,208106507206724
"Del pueblo";"PEDRO AGUIRRE CERDA";1608,957;6;0,00538878184590177;8,67031827243657;0,00354191263282172;0,0307095098197281;53416;18700;0,259304453935326
"Del pueblo";"PELARCO";266;7;0,000890897625610796;0,236978768412472;0,00413223140495868;0,000979251109142445;4214;2042;0,326406649616368
"Del pueblo";"PELLUHUE";1115;5;0,00373440170133849;4,16385789699241;0,00295159386068477;0,0122900174055266;5822;1935;0,249452107773624
"Del pueblo";"PEMUCO";443;6;0,00148371296295332;0,65728484258832;0,00354191263282172;0,00232804548732581;5623;2886;0,339170290280879
"Del pueblo";"PENAFLOR";2267,022;5;0,00759279893611819;17,2130422297565;0,00295159386068477;0,0508059097690571;81888;9051;0,0995282552040379
"Del pueblo";"PENALOLEN";767,284;7;0,0025698176457487;1,97177996250065;0,00413223140495868;0,00814785108471341;180311;53804;0,229818678854409
"Del pueblo";"PENCAHUE";372;7;0,0012459169801775;0,463481116626032;0,00413223140495868;0,0019152112257274;6293;2453;0,280471072490281
"Del pueblo";"PENCO";2308;8;0,00773004405981097;17,8409416900437;0,00472255017709563;0,0842547423378688;46829;9115;0,162930787930788
"Del pueblo";"PERALILLO";767,284;7;0,0025698176457487;1,97177996250065;0,00413223140495868;0,00814785108471341;8323;1572;0,158868115209702
"Del pueblo";"PERQUENCO";252;5;0,000844008276894438;0,212690085777398;0,00295159386068477;0,000627774751409086;4757;1885;0,283800060222824
"Del pueblo";"PETORCA";335;9;0,00112199512999856;0,375868368549517;0,00531286894923259;0,00199693938426544;7053;1293;0,154924514737599
"Del pueblo";"PINTO";644;6;0,00215691004095245;1,38905006637338;0,00354191263282172;0,00491989397770973;5493;5539;0,50208484408992
"Del pueblo";"PIRQUE";1194;6;0,00399899159766651;4,77479596761381;0,00354191263282172;0,0169119101568376;21819;4929;0,184275459847465
"Del pueblo";"PITRUFQUEN";679;7;0,00227413341274335;1,54413658725273;0,00413223140495868;0,00638072969939146;17427;5851;0,251353209038577
"Del pueblo";"PORTEZUELO";329;6;0,00110189969483441;0,362524999600519;0,00354191263282172;0,00128403187579877;3188;1021;0,242575433594678
"Del pueblo";"PROVIDENCIA";3152;8;0,0105568019395685;33,27503971352;0,00472255017709563;0,157143044691948;110983;3501;0,0305806924985151
"Del pueblo";"PUCHUNCAVI";1360;9;0,00455496530387475;6,19475281326966;0,00531286894923259;0,0329119098697916;12892;4465;0,257244915596013
"Del pueblo";"PUCON";1300;7;0,00435401095223321;5,66021423790318;0,00413223140495868;0,0233893150326578;28030;8328;0,229055503603058
"Del pueblo";"PUDAHUEL";1242,167;8;0,00416031440192513;5,16780525969614;0,00472255017709563;0,0244052196443737;232483;56234;0,194772043211865
"Del pueblo";"PUENTE ALTO";35,245;6;0,00011804393539343;0,00416045850294146;0,00354191263282172;1,47359805298989e-05;679188;164693;0,195161403088824
"Del pueblo";"PUERTO OCTAY";171;2;0,000572719902178369;0,0979351032725011;0,00118063754427391;0,000115625859825857;5965;1823;0,234078068823832
"Del pueblo";"PUERTO VARAS";1026;2;0,00343631941307021;3,52566371781004;0,00118063754427391;0,00416253095373086;32998;8622;0,207160019221528
"Del pueblo";"PUNITAQUI";491;7;0,00164447644426654;0,807437934134873;0,00413223140495868;0,00333652038898708;6973;3257;0,318377321603128
"Del pueblo";"PUREN";196;5;0,000656450882029008;0,128664372877686;0,00295159386068477;0,000379764973074633;7146;3228;0,311162521688837
"Del pueblo";"PURRANQUE";406;2;0,00135979111277437;0,552075191786396;0,00118063754427391;0,000651800698685237;14506;4802;0,248705199917133
"Del pueblo";"PUTAENDO";491;9;0,00164447644426654;0,807437934134873;0,00531286894923259;0,00428981192869767;9123;5775;0,387635924285139
"Del pueblo";"PUYEHUE";174;2;0,000582767619760446;0,101401565838318;0,00118063754427391;0,00011971849567688;7474;2638;0,260878164556962
"Del pueblo";"QUILICURA";858,973;8;0,00287690603820971;2,47118461035911;0,00472255017709563;0,0116702933192874;220306;42470;0,161620543733065
"Del pueblo";"QUILLECO";858,973;8;0,00287690603820971;2,47118461035911;0,00472255017709563;0,0116702933192874;7653;2082;0,21386748844376
"Del pueblo";"QUILLON";857;6;0,0028702979892799;2,45984537681287;0,00354191263282172;0,00871255741492162;9640;4303;0,308613641253676
"Del pueblo";"QUILLOTA";4610;9;0,0154399926844578;71,1783662753504;0,00531286894923259;0,378161332041413;73206;15325;0,173103206786323
"Del pueblo";"QUILPUE";2115,819;9;0,00708638392226394;14,9935057440206;0,00531286894923259;0,0796585311075473;155774;18357;0,105420631593456
"Del pueblo";"QUINTA DE TILCOCO";1051;5;0,00352005039292085;3,69957296295982;0,00295159386068477;0,0109196368446276;8025;3594;0,309320939839917
"Del pueblo";"QUINTA NORMAL";2408,456;7;0,008066495232286;19,4277988411706;0,00413223140495868;0,080280160500705;55004;18123;0,247829119203577
"Del pueblo";"QUINTERO";1997;9;0,00668843067046902;13,3567960489266;0,00531286894923259;0,0709629069895748;20074;6426;0,242490566037736
"Del pueblo";"QUIRIHUE";368;6;0,0012325200234014;0,453567368611716;0,00354191263282172;0,00160649599272154;5880;4382;0,427012278308322
"Del pueblo";"RANCAGUA";16,657;5;5,57882772548836e-05;0,000929265334234596;0,00295159386068477;2,74281385547401e-06;219996;32091;0,127301288840757
"Del pueblo";"RANQUIL";843;6;0,00282340864056354;2,38013348399506;0,00354191263282172;0,00843022485476409;3482;694;0,166187739463602
"Del pueblo";"RAUCO";691;7;0,00231432428307165;1,59919807960251;0,00413223140495868;0,00660825652728311;7328;1979;0,212635650585581
"Del pueblo";"RECOLETA";1700,985;7;0,00569700563044955;9,69052112231023;0,00413223140495868;0,0400434757120257;83396;19521;0,189677118454677
"Del pueblo";"RENAICO";399;5;0,00133634643841619;0,533202228928061;0,00295159386068477;0,0015737964254075;7205;1074;0,129725812296171
"Del pueblo";"RENCA";842,767;7;0,00282262826783133;2,37881795739541;0,00413223140495868;0,00982982627022895;90972;23744;0,206980717598243
"Del pueblo";"RENGO";946,327;5;0,00316947547876462;2,99936022139288;0,00295159386068477;0,00885289321544534;54053;7780;0,125822780715799
"Del pueblo";"REQUINOA";1401;5;0,00469228411082979;6,57389003927254;0,00295159386068477;0,0194034534807336;20275;6958;0,255498843315096
"Del pueblo";"RETIRO";710,129;5;0,00237839187961417;1,68896504707853;0,00295159386068477;0,00498513886386815;11078;4759;0,300498831849466
"Del pueblo";"RINCONADA";727;9;0,00243489689405657;1,77017004197913;0,00531286894923259;0,00940468145089266;6680;1584;0,191674733785092
"Del pueblo";"RIO BUENO";1149;6;0,00384827583393536;4,42166893319172;0,00354191263282172;0,0156611650526271;19858;8147;0,290912337082664
"Del pueblo";"RIO CLARO";545;7;0,00182533536074392;0,994807771605439;0,00413223140495868;0,00411077591572495;8742;3198;0,2678391959799
"Del pueblo";"RIO HURTADO";322;7;0,00107845502047623;0,347262516593345;0,00413223140495868;0,001434969076832;1827;1725;0,485641891891892
"Del pueblo";"RIO IBANEZ";285;5;0,000954533170297282;0,272041953534725;0,00295159386068477;0,000802957359901786;1370;422;0,235491071428571
"Del pueblo";"RIO NEGRO";237;2;0,000793769688984055;0,188123416289221;0,00118063754427391;0,000222105568228124;8799;1783;0,168493668493668
"Del pueblo";"ROMERAL";562;7;0,00188227242704236;1,05783710399781;0,00413223140495868;0,00437122770247027;11509;2744;0,192520872798709
"Del pueblo";"SAAVEDRA";114,303;7;0,000382828087594702;0,0437583988963373;0,00413223140495868;0,000180819830150154;5740;6058;0,513476860484828
"Del pueblo";"SAGRADA FAMILIA";1056;7;0,00353679658889098;3,73485719786888;0,00413223140495868;0,0154332942060697;15305;1765;0,103397773872291
"Del pueblo";"SALAMANCA";368,11;7;0,00123288843971275;0,453838563542659;0,00413223140495868;0,00187536596505231;15469;6020;0,280143329145144
"Del pueblo";"SAN ANTONIO";2123,899;8;0,00711344577495167;15,1082403679741;0,00472255017709563;0,0713494232253793;82456;17051;0,17135477906077
"Del pueblo";"SAN BERNARDO";2123,899;8;0,00711344577495167;15,1082403679741;0,00472255017709563;0,0713494232253793;257925;68284;0,209325922951237
"Del pueblo";"SAN CARLOS";1037,999;6;0,00347650693415933;3,60861072115045;0,00354191263282172;0,0127813839001787;37560;10382;0,21655333528013
"Del pueblo";"SAN CLEMENTE";1088;7;0,0036439722430998;3,96464180049258;0,00413223140495868;0,0163828173574074;24263;13825;0,362975215290905
"Del pueblo";"SAN ESTEBAN";1252;9;0,00419324747091999;5,24994583359182;0,00531286894923259;0,027892274204443;17318;590;0,0329461693098057
"Del pueblo";"SAN FABIAN";55,839;6;0,000187018167355193;0,0104429074469466;0,00354191263282172;3,69878658097282e-05;2319;846;0,267298578199052
"Del pueblo";"SAN FELIPE";3333;9;0,0111630142336872;37,2063264408793;0,00531286894923259;0,197672336462759;64815;13762;0,175140308232689
"Del pueblo";"SAN IGNACIO";857;6;0,0028702979892799;2,45984537681287;0,00354191263282172;0,00871255741492162;10917;3615;0,248761354252684
"Del pueblo";"SAN JAVIER";2398,329;5;0,0080325774869681;19,2647635317427;0,00295159386068477;0,0568617577678357;31114;8595;0,216449671359138
"Del pueblo";"SAN JOAQUIN";2582,645;8;0,00864989585825411;22,3396102888407;0,00472255017709563;0,105499930525812;48741;10602;0,178656286335372
"Del pueblo";"SAN JOSE DE MAIPO";668;6;0,00223729178160907;1,49451091011486;0,00354191263282172;0,0052934270724257;10738;2565;0,192813651056153
"Del pueblo";"SAN JUAN DE LA COSTA";668;6;0,00223729178160907;1,49451091011486;0,00354191263282172;0,0052934270724257;3494;2909;0,454318288302358
"Del pueblo";"SAN MIGUEL";1540,541;6;0,00515964029720331;7,94863742309389;0,00354191263282172;0,0281533793025758;46598;12509;0,211633139898828
"Del pueblo";"SAN NICOLAS";920;6;0,00308130005850351;2,83479605382322;0,00354191263282172;0,0100405999545097;6003;3464;0,365902609063061
"Del pueblo";"SAN PABLO";129;2;0,000432051856029296;0,0557346894277792;0,00118063754427391;6,58024668568821e-05;5752;1906;0,248890049621311
"Del pueblo";"SAN PEDRO";300;5;0,00100477175820766;0,301431527462299;0,00295159386068477;0,000889703445874556;5652;1982;0,259627980089075
"Del pueblo";"SAN PEDRO DE ATACAMA";421;5;0,00141002970068476;0,593622503988282;0,00295159386068477;0,00175213253833613;7948;1097;0,121282476506357
"Del pueblo";"SAN PEDRO DE LA PAZ";2246,096;8;0,00752271275674401;16,8967350320717;0,00472255017709563;0,0797956790180481;87986;15280;0,147967385199388
"Del pueblo";"SAN RAFAEL";385;7;0,00128945708969984;0,496440979534437;0,00413223140495868;0,00205140900634065;6872;1623;0,191053560918187
"Del pueblo";"SAN RAMON";881,037;6;0,00295080365178669;2,59976719695919;0,00354191263282172;0,00920814827730527;54067;16941;0,23857875168995
"Del pueblo";"SANTA JUANA";405;8;0,00135644187358035;0,549358958800041;0,00472255017709563;0,0025943752481702;9646;3503;0,266408091870104
"Del pueblo";"SANTA MARIA";732;9;0,0024516430900267;1,79460274189955;0,00531286894923259;0,00953448918364576;12821;1329;0,0939222614840989
"Del pueblo";"SANTIAGO";1813,437;8;0,00607363427629611;11,0141531211036;0,00472255017709563;0,0520148907726262;113873;9440;0,0765531614671608
"Del pueblo";"SANTO DOMINGO";630;8;0,0021100206922361;1,32931303610874;0,00472255017709563;0,00627774751409086;8109;1251;0,133653846153846
"Del pueblo";"SIERRA GORDA";141;5;0,000472242726357602;0,066586224416422;0,00295159386068477;0,000196535491193689;1968;135;0,0641940085592011
"Del pueblo";"TALAGANTE";1208,457;5;0,00404741154869453;4,89112281790075;0,00295159386068477;0,014436608081171;69356;13988;0,167834517181801
"Del pueblo";"TALCA";3096,954;7;0,0103724397188942;32,1229686771883;0,00413223140495868;0,132739539988381;213004;42220;0,165423314421841
"Del pueblo";"TALCAHUANO";3190,463;8;0,0106856237266883;34,0920871319213;0,00472255017709563;0,161001592122414;138300;24948;0,152822699206116
"Del pueblo";"TALTAL";291,54;5;0,000976437194626209;0,284670499721325;0,00295159386068477;0,000840231699295528;6029;2097;0,25806054639429
"Del pueblo";"TEMUCO";3349,569;7;0,011218507777893;37,5771658790892;0,00413223140495868;0,155277544954914;275084;48559;0,150038777294735
"Del pueblo";"TENO";660,411;7;0,00221187440536561;1,46074618792191;0,00413223140495868;0,00603614127240457;23523;4217;0,152018745493872
"Del pueblo";"TEODORO SCHMIDT";357;7;0,00119567839226712;0,426857186039362;0,00413223140495868;0,00176387266958414;10816;3665;0,253090256197776
"Del pueblo";"TIERRA AMARILLA";669;6;0,00224064102080309;1,49898884291727;0,00354191263282172;0,00530928751918749;9153;2830;0,23616790453142
"Del pueblo";"TILTIL";861;8;0,002883694946056;2,48286134855421;0,00472255017709563;0,0117254373013186;11914;3031;0,202810304449649
"Del pueblo";"TOCOPILLA";253,685;5;0,000849651744936371;0,215543902914183;0,00295159386068477;0,000636198060549538;13346;3317;0,199063794034688
"Del pueblo";"TOLTEN";218;7;0,00073013414429757;0,15916924345687;0,00413223140495868;0,000657724146515993;4514;3892;0,463002617178206
"Del pueblo";"TOME";2030;8;0,00679895556387186;13,8018797946599;0,00472255017709563;0,0651800698685237;45115;10843;0,193770327745809
"Del pueblo";"TRAIGUEN";440;5;0,00147366524537124;0,648412707963346;0,00295159386068477;0,0019138509680146;10890;4501;0,292443635891105
"Del pueblo";"VALDIVIA";1593,63;6;0,00533744805677494;8,50591734671824;0,00354191263282172;0,0301272161040788;137034;22331;0,140124870580115
"Del pueblo";"VALLENAR";1345,757;6;0,00450726209003424;6,06567950849821;0,00354191263282172;0,0214841068777977;31601;8938;0,220479044870372
"Del pueblo";"VALPARAISO";2227,865;8;0,00746165277699773;16,623555064026;0,00472255017709563;0,0785055729115752;201115;42257;0,17363131338034
"Del pueblo";"VICHUQUEN";307;7;0,00102821643256584;0,315662444797714;0,00413223140495868;0,00130439026775915;2852;1754;0,380807642205818
"Del pueblo";"VICTORIA";916;5;0,0030679031017274;2,8101992411823;0,00295159386068477;0,00829456682757468;20441;9906;0,32642435825617
"Del pueblo";"VICUNA";2408;7;0,00806496797921352;19,4204428939462;0,00413223140495868;0,0802497640245709;21473;4219;0,164214541491515
"Del pueblo";"VILCUN";2408;7;0,00806496797921352;19,4204428939462;0,00413223140495868;0,0802497640245709;14561;8849;0,378000854335754
"Del pueblo";"VILLA ALEGRE";1250;5;0,00418654899253194;5,23318624066492;0,00295159386068477;0,0154462403797666;9469;4702;0,331804389245642
"Del pueblo";"VILLA ALEMANA";3592,29;9;0,012031438464306;43,2204160809419;0,00531286894923259;0,229624406569349;128625;21425;0,142785738087304
"Del pueblo";"VILLARRICA";1143,065;7;0,00382839809931881;4,37610787339786;0,00413223140495868;0,0180830903859416;46911;15310;0,246058404718664
"Del pueblo";"VINA DEL MAR";2269,178;8;0,00760001989582051;17,2457979471582;0,00472255017709563;0,0814441461495074;232645;38882;0,1431975457321
"Del pueblo";"VITACURA";1022;7;0,00342292245629411;3,49822675033258;0,00413223140495868;0,0144554824393908;68102;2280;0,0323946463584439
"Del pueblo";"YERBAS BUENAS";1473;5;0,00493342933279963;7,26694140721386;0,00295159386068477;0,0214490596434884;12535;4556;0,26657305014335
"Del pueblo";"YUNGAY";519,128;6;0,0017386838443161;0,902599466732126;0,00354191263282172;0,00319692845359667;15537;3029;0,163147689324572
"Del pueblo";"ZAPALLAR";540;9;0,0018085891647738;0,97663814897785;0,00531286894923259;0,00518875049634041;5705;2273;0,284908498370519
"Lista del apruebo";"ALGARROBO";979;7;0,00245213708317943;2,40064220443266;0,00310283687943262;0,0074488011662361;14289;1036;0,0676019575856444
"Lista del apruebo";"ALHUE";973;6;0,00243710866387496;2,37130672995034;0,00265957446808511;0,0063066668349743;3768;449;0,106473796537823
"Lista del apruebo";"ALTO BIOBIO";88;6;0,000220416816465567;0,0193966798489699;0,00265957446808511;5,15869144919412e-05;4962;4414;0,470776450511945
"Lista del apruebo";"ALTO DEL CARMEN";141;6;0,000353167853655056;0,0497966673653629;0,00265957446808511;0,000132437945120646;3020;971;0,243297419193185
"Lista del apruebo";"ALTO HOSPICIO";2505;6;0,00627436505961642;15,7172844743391;0,00265957446808511;0,0418012884955828;89453;31601;0,261048788144134
"Lista del apruebo";"ANCUD";659,069;6;0,00165079421376301;1,08798729167057;0,00265957446808511;0,00289358322252812;31751;7804;0,197294905827329
"Lista del apruebo";"ANDACOLLO";1005;7;0,0025172602334988;2,5298465346663;0,00310283687943262;0,00784970112706742;5200;1402;0,212359890942139
"Lista del apruebo";"ANGOL";946,155;5;0,00236986901117021;2,24226341426375;0,00221631205673759;0,00496955543941434;39077;8438;0,177586025465642
"Lista del apruebo";"ANTOFAGASTA";2291,405;6;0,00573936585606003;13,1512116194052;0,00265957446808511;0,0349766266473543;303178;59246;0,163471514027769
"Lista del apruebo";"ANTUCO";579;6;0,0014502424628814;0,839690386008331;0,00265957446808511;0,00223321911172429;2709;561;0,171559633027523
"Lista del apruebo";"ARAUCO";1025;6;0,00256735496451371;2,63153883862655;0,00265957446808511;0,0069987735069855;38500;7325;0,159847244953628
"Lista del apruebo";"ARICA";938,866;6;0,00235161198645183;2,20784853927208;0,00265957446808511;0,00587193760444703;117785;30621;0,20633262806086
"Lista del apruebo";"AYSEN";938,866;6;0,00235161198645183;2,20784853927208;0,00265957446808511;0,00587193760444703;21427;5030;0,190119817061647
"Lista del apruebo";"BUIN";1230,276;6;0,00308151726470445;3,79111673435154;0,00265957446808511;0,0100827572722115;54389;18926;0,258146354770511
"Lista del apruebo";"BULNES";1061;5;0,00265752548034053;2,8196345346413;0,00221631205673759;0,0062491900147192;14460;4906;0,253330579365899
"Lista del apruebo";"CABILDO";1160;9;0,00290549439886429;3,37037350268258;0,00398936170212766;0,0134456389734677;16783;4286;0,203426835635294
"Lista del apruebo";"CABRERO";1078;6;0,0027001060017032;2,91071426983604;0,00265957446808511;0,00774126135594693;28579;3080;0,0972867115196311
"Lista del apruebo";"CALAMA";1876,021;6;0,00469893836866533;8,81530705732191;0,00265957446808511;0,0234449655779838;112955;14120;0,111115482982491
"Lista del apruebo";"CALBUCO";1013;6;0,00253729812590477;2,57028300154153;0,00265957446808511;0,006835859046653;21662;14553;0,401850062128952
"Lista del apruebo";"CALDERA";1280;6;0,0032060627849537;4,10376036474074;0,00265957446808511;0,0109142562892041;10483;3320;0,24052742157502
"Lista del apruebo";"CALERA";2514;9;0,00629690768857313;15,8304259290728;0,00398936170212766;0,0631532949298119;44381;10724;0,194610289447419
"Lista del apruebo";"CALERA DE TANGO";1726;6;0,00432317528658601;7,46180054464745;0,00265957446808511;0,0198452142144879;24769;6726;0,213557707572631
"Lista del apruebo";"CALLE LARGA";1235;9;0,00309334964017017;3,82028680561016;0,00398936170212766;0,0152405058734448;9204;1216;0,116698656429942
"Lista del apruebo";"CAMARONES";148;6;0,000370701009510272;0,0548637494075202;0,00265957446808511;0,00014591422714766;613;832;0,575778546712803
"Lista del apruebo";"CAMINA";7;6;1,75331558552156e-05;0,000122732090986509;0,00265957446808511;3,26415135602417e-07;367;379;0,508042895442359
"Lista del apruebo";"CANELA";411;7;0,00102944672235623;0,42310260288841;0,00310283687943262;0,00131281836002609;3935;3299;0,456040917887752
"Lista del apruebo";"CANETE";567;6;0,00142018562427246;0,805245248962485;0,00265957446808511;0,00214160970468746;28604;5588;0,163430042115115
"Lista del apruebo";"CARAHUE";391;7;0,000979351991341326;0,382926628614459;0,00310283687943262;0,00118815886538174;11938;10887;0,47697699890471
"Lista del apruebo";"CARTAGENA";1195;7;0,00299316017814037;3,57682641287774;0,00310283687943262;0,0110983089052058;26667;2610;0,0891484783276975
"Lista del apruebo";"CASABLANCA";832,374;7;0,00208487758168988;1,73539789218154;0,00310283687943262;0,00538465658035051;30151;2925;0,0884327004474544
"Lista del apruebo";"CASTRO";669,777;6;0,00167761493274839;1,12362789681142;0,00265957446808511;0,00298837206598781;45636;10864;0,192283185840708
"Lista del apruebo";"CATEMU";1348;9;0,00337638487040437;4,55136680530509;0,00398936170212766;0,0181570484254192;10387;2289;0,180577469233197
"Lista del apruebo";"CAUQUENES";1348;9;0,00337638487040437;4,55136680530509;0,00398936170212766;0,0181570484254192;30737;10196;0,249089976302739
"Lista del apruebo";"CERRILLOS";2807;7;0,00703079549794144;19,7354429627216;0,00310283687943262;0,0612358602566717;38909;18309;0,319986717466532
"Lista del apruebo";"CERRO NAVIA";2787,082;7;0,0069809061553237;19,4563578891919;0,00310283687943262;0,0603699047980244;80193;36766;0,31434947289221
"Lista del apruebo";"CHANARAL";527;6;0,00131999616224266;0,69563797750188;0,00265957446808511;0,00185010100399436;9052;1615;0,151401518702541
"Lista del apruebo";"CHANCO";546;6;0,00136758615670681;0,74670204156192;0,00265957446808511;0,00198590968500511;5328;3744;0,412698412698413
"Lista del apruebo";"CHEPICA";1148;6;0,00287543756025535;3,30100231917314;0,00265957446808511;0,00877926148716262;8388;3882;0,31638141809291
"Lista del apruebo";"CHIGUAYANTE";1643,832;8;0,00411736609368439;6,76825814051339;0,00354609929078014;0,0240009153918915;122986;23765;0,161940974848553
"Lista del apruebo";"CHILE CHICO";521;6;0,00130496774293819;0,679888194070795;0,00265957446808511;0,00180821328210318;4164;1072;0,204736440030558
"Lista del apruebo";"CHILLAN";1117,304;5;0,00279855216709368;3,12683353050244;0,00221631205673759;0,00693003885306391;142414;26429;0,156530030857068
